bg-amarela,464,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/alcides-munhoz-jardim-botanico-464/,Alcides Munhoz / Jardim Botânico
bg-azul,550,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ligeirao-pinheirinho-c-gomes-550/,LIGEIRÃO PINHEIRINHO / C. GOMES
bg-azul,200,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ligeirao-sta-candida-pca-do-japao-200/,LIGEIRÃO STA.CÂNDIDA / PÇA.DO JAPÃO
bg-amarela,661,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/lindoia-661/,Lindóia
bg-laranja,635,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/londrina-635/,Londrina
bg-laranja,641,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/luiz-nichele-641/,Luiz Nichele
bg-madrugueiro,189,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-abranches-189/,Madrugueiro Abranches
bg-madrugueiro,549,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-bairro-novo-549/,Madrugueiro Bairro Novo
bg-madrugueiro,509,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-boqueirao-509/,Madrugueiro Boqueirão
bg-madrugueiro,789,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-caiua-789/,Madrugueiro Caiuá
bg-madrugueiro,809,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-campo-comprido-809/,Madrugueiro Campo Comprido
bg-madrugueiro,308,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-centenario-rui-barbosa-308/,Madrugueiro Centenário / Rui Barbosa
bg-madrugueiro,309,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-centenario-309/,Madrugueiro Centenário
bg-madrugueiro,609,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-cic-609/,Madrugueiro CIC
bg-madrugueiro,229,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-penha-fernando-de-noronha-229/,Madrugueiro Penha / Fernando de Noronha
bg-madrugueiro,489,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-petropolis-solitude-489/,Madrugueiro Petrópolis / Solitude
bg-madrugueiro,188,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-pilarzinho-uberaba-188/,Madrugueiro Pilarzinho / Uberaba
bg-madrugueiro,608,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-pinheirinho-608/,Madrugueiro Pinheirinho
bg-madrugueiro,209,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-santa-candida-capao-raso-209/,Madrugueiro Santa Cândida / Capão Raso
bg-madrugueiro,519,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-sao-francisco-iguape-519/,Madrugueiro São Francisco / Iguape
bg-madrugueiro,689,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-sao-pedro-rio-negro-689/,Madrugueiro São Pedro / Rio Negro
bg-madrugueiro,889,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-sao-braz-889/,Madrugueiro São Bráz
bg-madrugueiro,989,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-santa-felicidade-989/,Madrugueiro Santa Felicidade
bg-madrugueiro,389,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-taruma-augusta-389/,Madrugueiro Tarumã / Augusta
bg-madrugueiro,679,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-tatuquara-679/,Madrugueiro Tatuquara
bg-madrugueiro,788,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-vila-velha-788/,Madrugueiro Vila Velha
bg-amarela,260,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/marechal-hermes-santa-efigenia-260/,Marechal Hermes / Santa Efigênia
bg-laranja,633,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/maria-angelica-633/,Maria Angélica
bg-laranja,522,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/maringa-522/,Maringá
bg-laranja,721,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/mario-jorge-721/,Mário Jorge
bg-amarela,181,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/mateus-leme-181/,Mateus Leme
bg-amarela,594,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/menonitas-594/,Menonitas
bg-laranja,331,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/mercurio-331/,Mercúrio
bg-laranja,812,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/montana-812/,Montana
bg-laranja,814,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/mossungue-814/,Mossunguê
bg-laranja,521,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/nivaldo-braga-521/,Nivaldo Braga
bg-amarela,360,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/novena-360/,Novena
bg-amarela,666,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/novo-mundo-666/,Novo Mundo
bg-amarela,674,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/nossa-senhora-da-luz-674/,Nossa Senhora da Luz
bg-amarela,280,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/nsa-sra-de-nazare-280/,NSA.SRA.DE NAZARÉ
bg-laranja,233,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/olaria-233/,Olaria
bg-laranja,535,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/osternack-boqueirao-535/,Osternack / Boqueirão
bg-laranja,548,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/osternack-sitio-cercado-548/,Osternack / Sítio Cercado
bg-laranja,915,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ouro-verde-via-vila-badia-915/,Ouro Verde (Via Vila Bádia)
bg-amarela,272,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/paineiras-272/,Paineiras
bg-laranja,640,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/palmeira-640/,Palmeira
bg-amarela,387,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/palotinos-387/,Palotinos
bg-laranja,343,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/paraiso-343/,Paraíso
bg-laranja,534,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/parigot-de-souza-534/,Parigot de Souza
bg-laranja,623,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/parque-industrial-623/,Parque Industrial
bg-amarela,176,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/parque-tangua-176/,Parque Tanguá
bg-laranja,928,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/passauna-jardim-ipe-928/,Passaúna / Jardim Ipê
bg-laranja,911,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/passauna-911/,Passaúna
bg-amarela,462,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/petropolis-462/,Petrópolis
bg-prata,304,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinhais-campo-comprido-304/,Pinhais / Campo Comprido
bg-prata,527,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-boqueirao-527/,Pinheirinho / Boqueirão
bg-prata,700,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-cabral-700/,PINHEIRINHO/CABRAL
bg-laranja,644,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-cic-644/,Pinheirinho / CIC
bg-prata,X35,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-prefeitura-X35/,PINHEIRINHO/PREFEITURA
bg-vermelha,603,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-rui-barbosa-603/,Pinheirinho / Rui Barbosa
bg-laranja,688,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-zoologico-688/,Pinheirinho / Zoológico
bg-laranja,638,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-638/,Pinheirinho
bg-laranja,916,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheiros-916/,Pinheiros
bg-laranja,631,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/piratini-br-476-631/,Piratini / BR 476
bg-laranja,649,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pirineus-649/,Pirineus
bg-laranja,646,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pompeia-janaina-646/,Pompéia / Janaina
bg-laranja,612,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/portao-cic-612/,Portão / CIC
bg-vermelha,X20,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/portao-sitio-cercado-X20/,Portão / Sítio Cercado
bg-laranja,616,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/portao-santa-bernadethe-linha-verde-616/,Portão / Santa Bernadethe - Linha Verde
bg-amarela,671,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/portao-671/,Portão
bg-laranja,718,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/porto-belo-718/,Porto Belo
bg-amarela,171,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/primavera-171/,Primavera
bg-prata,518,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/puc-rodoferroviaria-518/,PUC/RODOFERROVIARIA
bg-laranja,632,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/quartel-general-632/,Quartel General
bg-amarela,164,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/raquel-prado-carlos-gomes-164/,Raquel Prado / Carlos Gomes
bg-amarela,168,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/raposo-tavares-168/,Raposo Tavares
bg-prata,X30,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/reforco-capao-da-imbuia-X30/,Reforço Capão da Imbuia
bg-laranja,X14,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/reforco-hauer-X14/,Reforço Hauer
bg-prata,X22,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/reforco-portao-X22/,Reforço Portão
bg-laranja,815,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/reforco-tuiuti-815/,Reforço Tuiuti
bg-laranja,685,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/rio-bonito-cic-685/,Rio Bonito / CIC
bg-laranja,684,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/rio-bonito-684/,Rio Bonito
bg-laranja,636,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/rio-negro-636/,Rio Negro
bg-laranja,827,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/riviera-827/,Riviera
bg-laranja,622,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/rondon-622/,Rondon
bg-amarela,370,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/rua-xv-barigui-370/,Rua XV / Barigui
bg-laranja,680,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/rurbana-680/,Rurbana
bg-prata,610,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sitio-cercado-capao-raso-610/,Sítio Cercado / Capão Raso
bg-laranja,653,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sabara-653/,Sabará
bg-amarela,375,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sagrado-coracao-375/,Sagrado Coração
bg-laranja,552,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sambaqui-552/,Sambaqui
bg-laranja,236,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sao-benedito-236/,São Benedito
bg-amarela,965,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sao-bernardo-965/,São Bernardo
bg-amarela,870,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sao-braz-870/,São Braz
bg-laranja,511,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sao-francisco-511/,São Francisco
bg-laranja,213,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sao-joao-213/,São João
bg-amarela,670,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sao-jorge-670/,São Jorge
bg-laranja,811,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/saturno-811/,Saturno
bg-amarela,876,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/savoia-876/,Savóia
bg-prata,508,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sitio-cercado-anti-horario-508/,Sítio Cercado (Anti-Horário)
bg-vermelha,X11,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sitio-cercado-capao-raso-X11/,Sítio Cercado / Capão Raso
bg-prata,507,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sitio-cercado-horario-507/,Sítio Cercado (Horário)
bg-laranja,212,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/solar-212/,Solar
bg-amarela,463,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/solitude-463/,Solitude
bg-laranja,710,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-amelia-porto-belo-710/,Santa Amélia / Porto Belo
bg-laranja,713,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-amelia-713/,Santa Amélia
bg-amarela,461,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-barbara-461/,Santa Barbara
bg-vermelha,203,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-candida-capao-raso-203/,Santa Cândida / Capão Raso
bg-laranja,620,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-cruz-620/,Santa Cruz
bg-prata,902,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-felicidade-linha-direta-902/,Santa Felicidade Linha Direta
bg-laranja,924,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-felicidade-santa-candida-924/,Santa Felicidade / Santa Cândida
bg-amarela,901,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-felicidade-901/,Santa Felicidade
bg-amarela,274,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-gema-274/,Santa Gema
bg-laranja,531,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-ines-531/,Santa Inês
bg-laranja,637,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-joana-637/,Santa Joana
bg-amarela,760,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-quiteria-760/,Santa Quitéria
bg-laranja,619,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-rita-cic-619/,Santa Rita / CIC
bg-laranja,650,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-rita-pinheirinho-650/,Santa Rita / Pinheirinho
bg-laranja,243,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-terezinha-243/,Santa Terezinha
bg-amarela,372,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/taruma-372/,Tarumã
bg-laranja,667,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/terminal-cic-667/,Terminal CIC
bg-laranja,214,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/tingui-214/,Tingui
bg-laranja,545,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/trabalhador-545/,Trabalhador
bg-amarela,861,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/tramontina-861/,Tramontina
bg-laranja,321,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/trindade-321/,Trindade
bg-turismo,979,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/turismo-979/,Turismo
bg-amarela,472,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/uberaba-472/,Uberaba
bg-laranja,615,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/uberlandia-615/,Uberlândia
bg-laranja,643,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/umbara-643/,Umbará
bg-amarela,Z01,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/unibrasil-tubo-detran-Z01/,Unibrasil / Tubo Detran
bg-laranja,829,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/universidade-positivo-829/,Universidade Positivo
bg-amarela,165,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/universidades-165/,Universidades
bg-laranja,323,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-autodromo-323/,Vila Autódromo
bg-amarela,663,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-cubas-663/,Vila Cubas
bg-laranja,222,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-esperanca-222/,Vila Esperança
bg-amarela,761,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-izabel-761/,Vila Izabel
bg-laranja,690,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-juliana-690/,Vila Juliana
bg-laranja,242,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-leonice-242/,Vila Leonice
bg-amarela,467,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-macedo-467/,Vila Macedo
bg-laranja,714,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-marisa-714/,Vila Marisa
bg-laranja,825,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-marqueto-825/,Vila Marqueto
bg-amarela,166,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-nori-166/,Vila Nori
bg-laranja,336,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-reno-336/,Vila Reno
bg-amarela,665,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-rex-665/,Vila Rex
bg-amarela,762,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-rosinha-762/,Vila Rosinha
bg-amarela,860,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-sandra-860/,Vila Sandra
bg-amarela,471,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-sao-paulo-471/,Vila São Paulo
bg-laranja,624,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-sao-pedro-624/,Vila São Pedro
bg-amarela,184,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-suica-184/,Vila Suiça
bg-amarela,777,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-velha-777/,Vila Velha
bg-laranja,652,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-verde-652/,Vila Verde
bg-laranja,918,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/veneza-918/,Veneza
bg-laranja,Z03,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vicente-de-carvalho-capao-da-imbuia-Z03/,Vicente de Carvalho / Capão da Imbuia
bg-amarela,779,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-velha-buriti-779/,Vila Velha / Buriti
bg-laranja,630,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vitoria-regia-630/,Vitória Régia
bg-laranja,657,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/xaxim-capao-raso-657/,Xaxim / Capão Raso
bg-laranja,536,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/zoologico-536/,Zoológico
